Marca ID,Modelo ID,Version ID,Marca,Modelo,Version,Moneda,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007
028,0025,060,MERCEDES BENZ,Clase C,200 Kompressor AT Avantgarde (W 204) Sedán,u$s,,,,,,,,,,15000,14000,13000,12000
028,0025,070,MERCEDES BENZ,Clase C,200 Kompressor MT Avantgarde (S 204) Touring,u$s,,,,,,,,,,,14000,13000,
028,0025,071,MERCEDES BENZ,Clase C,200 Kompressor AT Avantgarde (S 204) Touring,u$s,,,,,,,,,,16000,15000,14000,
028,0025,088,MERCEDES BENZ,Clase C,200 BlueEffi. MT City (184cv) (W 204) (L11) Sedán,u$s,,,,,,,20000,17000,,,,,
028,0025,093,MERCEDES BENZ,Clase C,200 BlueEffi. MT Edition C (184cv) (W 204) (L11) Sedán,u$s,,,,,23000,22000,21000,,,,,,
028,0025,092,MERCEDES BENZ,Clase C,200 BlueEffi. AT City (184cv) (W 204) (L11) Sedán,u$s,,,,,,,21000,,,,,,
028,0025,094,MERCEDES BENZ,Clase C,200 BlueEffi. AT Edition C (184cv) (W 204) (L11) Sedán,u$s,,,,,24000,23000,22000,,,,,,
028,0025,078,MERCEDES BENZ,Clase C,200 CGI BlueEffi. MT Avantgarde (184cv) (W 204) (L11) Sedán,u$s,,,,,,,,21000,20000,19000,,,
028,0025,076,MERCEDES BENZ,Clase C,200 CGI BlueEffi. AT Avantgarde (184cv) (W 204) (L11) Sedán,u$s,,,,,,,,21000,20000,19000,,,
028,0025,102,MERCEDES BENZ,Clase C,200 AT Avantgarde (184cv) (W 205) Sedán,u$s,53000,42400,39432,,,,,,,,,,
028,0025,103,MERCEDES BENZ,Clase C,250 AT AMG-Line (211cv) (W205) Sedán,u$s,64500,51600,47988,,,,,,,,,,
028,0025,098,MERCEDES BENZ,Clase C,250 BlueEffi. AT Style (211cv) (W 205) (L15) Sedán DISCONTINUO,u$s,,46400,43152,40131,,,,,,,,,
028,0025,097,MERCEDES BENZ,Clase C,250 BlueEffi. AT Avantgarde (211cv) (W 205) (L15) Sedán,u$s,,52000,48360,44975,41827,,,,,,,,
028,0025,086,MERCEDES BENZ,Clase C,250 BlueEffi. AT Avantgarde (184cv) (W 204) (L12) Sedán,u$s,,,,,,,25000,23000,,,,,
028,0025,096,MERCEDES BENZ,Clase C,250 BlueEffi.AT Avantgarde Edition C (184cv) (W 204) (L12) Sedán,u$s,,,,,28000,26000,25000,,,,,,
028,0025,077,MERCEDES BENZ,Clase C,250 BlueEffi. AT Avantgarde Sport (204cv) (W 204) (L11) Sedán,u$s,,,,,,27000,26000,24000,23000,22000,,,
028,0025,090,MERCEDES BENZ,Clase C,350 BlueEffi. AT Avantgarde Sport (306cv) (W 204) (L11) Sedán,u$s,,,,,42000,39000,37000,,,,,,
028,0025,091,MERCEDES BENZ,Clase C,350 BlueEffi.AT Avant.Sport T.Panor. (306cv) (W 204) (L11) Sedán,u$s,,,,,,,38000,,,,,,
028,0025,084,MERCEDES BENZ,Clase C,220 CDI BlueEffi. AT Avantgarde (170cv) (W 204) (L11) Sedán,u$s,,,,,,,25000,23250,21623,,,,
028,0025,100,MERCEDES BENZ,Clase C,400 4Matic AMG-Line (333cv) (W205) Sedán DISCONTINUO,u$s,,68720,65000,,,,,,,,,,
028,0025,087,MERCEDES BENZ,Clase C,250 BlueEffi. AT City Sport (204cv) (C204) (L11) Coupé ,u$s,,,,36000,34000,32000,30000,28000,,,,,
028,0025,085,MERCEDES BENZ,Clase C,250 BlueEffi. AT Avantgarde Sport (204cv) (C204) (L11) Coupé ,u$s,,,,37000,35000,33000,31000,29000,27000,,,,
028,0025,089,MERCEDES BENZ,Clase C,300 City AT (204cv) (C205) Coupé,u$s,69500,55600,,,,,,,,,,,
028,0025,099,MERCEDES BENZ,Clase C,300 AT AMG-Line (245cv) (C205) Coupé,u$s,,55000,45000,40000,,,,,,,,,
028,0025,101,MERCEDES BENZ,Clase C,400 4Matic AMG-Line (333cv) (W205) Sedán,u$s,92000,66000,60000,,,,,,,,,,
028,0081,001,MERCEDES BENZ,Clase CLA,200 MT Urban (156cv),u$s,,,,27000,26000,25000,23000,,,,,,
028,0081,002,MERCEDES BENZ,Clase CLA,200 AT Urban (156cv),u$s,46500,37200,,28000,27000,26000,24000,,,,,,
028,0081,003,MERCEDES BENZ,Clase CLA,250 AT Sport (211cv),u$s,,,,35000,32000,29000,27000,,,,,,
028,0076,001,MERCEDES BENZ,Clase CLC,230 MT Sportcoupé,u$s,,,,,,,,,,,14000,13000,
028,0076,002,MERCEDES BENZ,Clase CLC,230 AT Sportcoupé,u$s,,,,,,,,,,,14000,13000,
028,0076,004,MERCEDES BENZ,Clase CLC,250 MT Sportcoupé,u$s,,,,,,,,16000,15000,14000,,,
028,0076,003,MERCEDES BENZ,Clase CLC,350 AT Sportcoupé,u$s,,,,,,,,,17000,16000,15000,14000,
028,0017,016,MERCEDES BENZ,Clase CLK,350 Elegance AT Coupé,u$s,,,,,,,,,,,20000,19000,18000
028,0017,018,MERCEDES BENZ,Clase CLK,350 Elegance AT Cabrio,u$s,,,,,,,,,,,,20000,19000
028,0017,019,MERCEDES BENZ,Clase CLK,350 Avantgarde Coupé,u$s,,,,,,,,,,,22000,19000,18000
028,0017,020,MERCEDES BENZ,Clase CLK,350 Avantgarde Cabrio,u$s,,,,,,,,,,,,21000,19000
028,0017,012,MERCEDES BENZ,Clase CLK,500 Elegance AT Coupé,u$s,,,,,,,,,,,,,25000
028,0017,011,MERCEDES BENZ,Clase CLK,500 Avantgarde AT Coupé,u$s,,,,,,,,,,,,,25000
028,0050,003,MERCEDES BENZ,Clase CLS,350 BlueEfficiency AT Sport (306cv),u$s,,,,60000,55000,50000,45000,,,,,,
028,0050,001,MERCEDES BENZ,Clase CLS,350 Hatchback,u$s,,,,,,,,,,,25000,23000,21000
028,0050,002,MERCEDES BENZ,Clase CLS,500 Hatchback,u$s,,,,,,,,,,,,,27000
028,0019,047,MERCEDES BENZ,Clase E,280 Business Edition Elegance AT Sedán,u$s,,,,,,,,,,,22000,20000,
028,0019,029,MERCEDES BENZ,Clase E,320 CDI Turbodiesel Elegance AT Sedán (L05),u$s,,,,,,,,,,,23000,21000,20000
028,0019,054,MERCEDES BENZ,Clase E,350 Elegance AT Sedán,u$s,,,,,,,,,,22000,20000,18000,16000
028,0019,055,MERCEDES BENZ,Clase E,350 Avantgarde AT Sedán,u$s,,,,,,,,,,22000,20000,18000,16000
028,0019,027,MERCEDES BENZ,Clase E,500 Elegance AT Sedán,u$s,,,,,,,,,,,24000,22000,20000
028,0019,026,MERCEDES BENZ,Clase E,500 Avantgarde AT Sedán,u$s,,,,,,,,,,,,22000,20000
028,0019,028,MERCEDES BENZ,Clase E,500 Guard Elegance AT Sedán,u$s,,,,130000,120000,100000,,,,,,30000,28000
028,0019,058,MERCEDES BENZ,Clase E,250 CGI BlueEfficiency AT Avantgarde City R17'' Sedán (204cv),u$s,,,,,,,22000,20000,,,,,
028,0019,059,MERCEDES BENZ,Clase E,250 CGI BlueEfficiency AT Avantgarde City R18'' Sedán (204cv),u$s,,,,,,,22000,20000,,,,,
028,0019,057,MERCEDES BENZ,Clase E,250 BlueEfficiency AT Avantgarde Sedán (204cv),u$s,,,,,28000,24000,22000,20000,18000,,,,
028,0019,060,MERCEDES BENZ,Clase E,250 BlueEfficiency AT Avantgarde Sport Sedán (204cv),u$s,,,,,,,23000,21000,,,,,
028,0019,048,MERCEDES BENZ,Clase E,300 Elegance Sedán,u$s,,,,,,,,,22000,20000,18000,,
028,0019,049,MERCEDES BENZ,Clase E,300 Avantgarde Sport Sedán,u$s,,,,,,,,,22000,20000,18000,,
028,0019,030,MERCEDES BENZ,Clase E,350 Elegance AT Sedán (272cv),u$s,,,,,,,,,25000,22000,19000,,
028,0019,062,MERCEDES BENZ,Clase E,350 Avantgarde Sport AT Sedán (306cv) (L13),u$s,,,,,40000,38000,36000,,,,,,
028,0019,031,MERCEDES BENZ,Clase E,350 Avantgarde Sport AT Sedán (272cv),u$s,,,,,,,,32000,30000,28000,,,
028,0019,063,MERCEDES BENZ,Clase E,400 Avantgarde Sport AT Sedán (333cv),u$s,,,55000,50000,,,,,,,,,
028,0019,065,MERCEDES BENZ,Clase E,400 4Matic AMG-Line Sedán (333cv),u$s,102000,81600,75000,,,,,,,,,,
028,0019,050,MERCEDES BENZ,Clase E,500 Elegance Sedán,u$s,,,,,,,,,43000,40000,38000,,
028,0019,064,MERCEDES BENZ,Clase E,500 Guard Sedán (408cv),u$s,,,145000,135000,,,,,,,,,
028,0019,056,MERCEDES BENZ,Clase E,500 Guard Sedán,u$s,,,,,,,,,53000,,,,
028,0019,067,MERCEDES BENZ,Clase E,220d 4Matic All-Terrain (194cv) Wágon,u$s,97500,78000,,,,,,,,,,,
028,0019,051,MERCEDES BENZ,Clase E,350 Elegance Coupé (272cv),u$s,,,,,,,,40000,35000,31000,28000,,
028,0019,061,MERCEDES BENZ,Clase E,350 BlueEfficiency AT Sport Coupé (306cv),u$s,,,80000,70000,65000,60000,58000,,,,,,
028,0019,052,MERCEDES BENZ,Clase E,350 Sport Coupé (272cv),u$s,,,,,,,,40000,35000,30000,28000,,
028,0019,066,MERCEDES BENZ,Clase E,400 4Matic AMG-Line Coupé (333cv),u$s,122000,85000,,,,,,,,,,,
028,0019,053,MERCEDES BENZ,Clase E,500 Sport Coupé,u$s,,,,,,,,,45000,40000,35000,,
028,0086,001,MERCEDES BENZ,Clase G,500 (421cv),u$s,229000,170000,153000,,,,,,,,,,
028,0061,007,MERCEDES BENZ,Clase GLK,300 BlueEfficiency (247cv) (L13),u$s,,,,,30000,29000,26000,,,,,,
028,0061,008,MERCEDES BENZ,Clase GLK,300 BlueEfficiency Sport (247cv) (L13),u$s,,,,,30000,29000,26000,,,,,,
028,0061,005,MERCEDES BENZ,Clase GLK,300 City (231cv),u$s,,,,,,,22000,21000,20000,19000,18000,,
028,0061,006,MERCEDES BENZ,Clase GLK,300 Sport (231cv),u$s,,,,,,,23000,22000,21000,20000,19000,,
028,0061,003,MERCEDES BENZ,Clase GLK,280 3.0N 7G-Tronic 4Matic Nature (231cv),u$s,,,,,,,,,,16000,15000,,
028,0061,004,MERCEDES BENZ,Clase GLK,280 3.0N 7G-Tronic 4Matic Sport (231cv),u$s,,,,,,,,,,16000,15000,,
028,0085,001,MERCEDES BENZ,Clase GLS,500 4Matic AMG-Line (455cv),u$s,190000,140000,130000,,,,,,,,,,
028,0080,001,MERCEDES BENZ,Clase GL,500 4.6 V8 4Matic (435cv),u$s,,,,,90000,80000,70000,,,,,,
028,0082,001,MERCEDES BENZ,Clase GLA,200 Urban AT (156cv),u$s,54000,42400,39000,36000,34000,31000,,,,,,,
028,0082,002,MERCEDES BENZ,Clase GLA,250 Urban 4Matic (211cv) ,u$s,,,,39000,36000,33000,,,,,,,
028,0082,003,MERCEDES BENZ,Clase GLA,250 AMG-Line 4Matic (211cv),u$s,68000,54400,50000,42000,,,,,,,,,
028,0083,002,MERCEDES BENZ,Clase GLC,300 Urban 4Matic (241cv),u$s,76000,62000,58000,,,,,,,,,,
028,0083,003,MERCEDES BENZ,Clase GLC,300 4Matic (241cv),u$s,,69300,63000,60000,,,,,,,,,
028,0083,004,MERCEDES BENZ,Clase GLC,300 AMG-Line 4Matic (241cv),u$s,94000,75200,67680,,,,,,,,,,
028,0083,005,MERCEDES BENZ,Clase GLC,300 Coupé AMG-Line 4Matic (241cv),u$s,96500,77200,69480,,,,,,,,,,
028,0083,006,MERCEDES BENZ,Clase GLC,350e Urban 4Matic (211cv+109cv),u$s,88500,70800,,,,,,,,,,,
028,0084,001,MERCEDES BENZ,Clase GLE,400 4Matic Sport (333cv) ,u$s,138000,103000,92700,83430,,,,,,,,,
028,0084,003,MERCEDES BENZ,Clase GLE,500 4Matic Guard (455cv),u$s,290000,232000,208800,,,,,,,,,,
028,0084,002,MERCEDES BENZ,Clase GLE,400 Coupé 4Matic Sport (333cv),u$s,150000,115000,105000,94500,,,,,,,,,
028,0014,012,MERCEDES BENZ,Clase ML,320 CDI 4Matic (L06),u$s,,,,,,,,,,,22000,21000,20000
028,0014,013,MERCEDES BENZ,Clase ML,320 CDI 4Matic Sport (L06),u$s,,,,,,,,,,,23000,22000,21000
028,0014,014,MERCEDES BENZ,Clase ML,350 4Matic (L06),u$s,,,,,,,,,,,23000,22000,21000
028,0014,020,MERCEDES BENZ,Clase ML,350 4Matic Sport (L06),u$s,,,,,,,,,,,22000,21000,20000
028,0014,016,MERCEDES BENZ,Clase ML,500 4Matic (L06),u$s,,,,,,,,,,,25000,24000,22000
028,0014,021,MERCEDES BENZ,Clase ML,500 4Matic Sport (L06),u$s,,,,,,,,,,27000,25000,24000,22000
028,0014,024,MERCEDES BENZ,Clase ML,350 BlueEffi. 4Matic AT Sport (L13) (306cv),u$s,,,,,59000,55000,52000,,,,,,
028,0014,025,MERCEDES BENZ,Clase ML,350 BlueEffi. 4Matic AT Sport T.Panor. (L13) (306cv),u$s,,,,,60000,54000,,,,,,,
028,0014,015,MERCEDES BENZ,Clase ML,350 4Matic Sport (L09) (272cv),u$s,,,,,,,30000,28000,26000,24000,23000,,
028,0014,026,MERCEDES BENZ,Clase ML,400 4Matic Sport (333cv),u$s,,,78000,73000,67000,,,,,,,,
028,0014,017,MERCEDES BENZ,Clase ML,500 4Matic Sport (L09),u$s,,,,,,,,,30000,28000,26000,,
028,0014,019,MERCEDES BENZ,Clase ML,350 CDI 4Matic Sport (L09) (224cv),u$s,,,,,,,,36000,30000,28000,26000,,
028,0022,007,MERCEDES BENZ,Clase S,500 Sedán (W221),u$s,,,,,,,,,60000,50000,40000,38000,34000
028,0022,015,MERCEDES BENZ,Clase S,500 BlueEfficiency Sedán (435cv) (W221),u$s,,,,,,,100000,90000,80000,,,,
028,0022,016,MERCEDES BENZ,Clase S,500 L 4.6 V8 5Pzas. (455cv) ,u$s,,,,180000,165000,155000,,,,,,,
028,0022,017,MERCEDES BENZ,Clase S,500 L 4.6 V8 4Pzas. (455cv),u$s,262500,210000,195000,180000,165000,155000,,,,,,,
028,0012,012,MERCEDES BENZ,Clase SL,500 Roadster (Facelift),u$s,,,,,,,,,75000,68000,60000,,
028,0012,009,MERCEDES BENZ,Clase SL,500 Roadster,u$s,,,,,,,,,,,55000,50000,48000
028,0001,011,MERCEDES BENZ,Clase SLK,200 CGI Blue Efficiency AT Roadster (184cv),u$s,,,,,,,,41000,38000,,,,
028,0001,008,MERCEDES BENZ,Clase SLK,200 Kompressor MT Roadster,u$s,,,,,,,,,,36000,34000,,
028,0001,005,MERCEDES BENZ,Clase SLK,200 Kompressor MT Plus Roadster,u$s,,,,,,,,,,,35000,33000,30000
028,0001,010,MERCEDES BENZ,Clase SLK,200 Kompressor MT Sport Roadster,u$s,,,,,,,,,38000,36000,,,
028,0001,004,MERCEDES BENZ,Clase SLK,200 Kompressor AT Plus Roadster,u$s,,,,,,,,,,,35000,33000,30000
028,0001,012,MERCEDES BENZ,Clase SLK,250 CGI Blue Efficiency AT City Roadster (204cv),u$s,,,,,,,45000,42000,,,,,
028,0001,013,MERCEDES BENZ,Clase SLK,250 Blue Efficiency AT Roadster (204cv),u$s,,,,,55000,50000,47000,44000,,,,,
028,0001,014,MERCEDES BENZ,Clase SLK,350 Blue Efficiency AT Sport Roadster (306cv),u$s,,,80000,70000,65000,60000,55000,50000,,,,,
028,0001,006,MERCEDES BENZ,Clase SLK,350 AT Roadster,u$s,,,,,,,,,,40000,37000,35000,30000
028,0001,009,MERCEDES BENZ,Clase SLK,350 AT AMG Edition Roadster,u$s,,,,,,,,,55000,50000,,,
028,0024,019,MERCEDES BENZ,Viano,2.2 CDI Trend AT 7 Pass (150cv) (L11),u$s,,,,,,30000,28000,26000,24000,,,,
028,0024,020,MERCEDES BENZ,Viano,2.2 CDI Ambiente AT 7 Pass (150cv) (L11),u$s,,,,,,34000,30000,28000,26000,,,,
028,0024,015,MERCEDES BENZ,Viano,2.2 CDI Trend MT 7 Pass,u$s,,,,,,,,25000,22000,21000,20000,18000,17000
028,0024,017,MERCEDES BENZ,Viano,2.2 CDI Trend AT 7 Pass,u$s,,,,,,,,27000,25000,22000,21000,20000,18000
028,0024,016,MERCEDES BENZ,Viano,2.2 CDI Ambiente AT 6 Pass,u$s,,,,,,,,30000,28000,26000,25000,23000,22000
028,0024,018,MERCEDES BENZ,Viano,2.2 CDI Ambiente AT 7 Pass,u$s,,,,,,,,30000,28000,26000,25000,23000,22000
028,0051,018,MERCEDES BENZ,Vito,1.6 CDI Furgón 111 V1,u$s,,21000,20000,19000,,,,,,,,,
028,0051,017,MERCEDES BENZ,Vito,1.6 CDI Furgón 111 V1 AA,u$s,33500,23000,21390,19893,18500,,,,,,,,
028,0051,016,MERCEDES BENZ,Vito,1.6 CDI Furgón Mixto 111 AA,u$s,35300,25000,23250,21623,20109,,,,,,,,
028,0051,021,MERCEDES BENZ,Vito,1.6 CDI Furgón Mixto Plus 111 AA,u$s,40500,28000,26040,,,,,,,,,,
028,0051,019,MERCEDES BENZ,Vito,119 Combi 2.0T MT (184cv),u$s,39900,29000,26970,25082,,,,,,,,,
028,0051,020,MERCEDES BENZ,Vito,119 Tourer 2.0T MT 7+1 (184cv),u$s,43255,36720,34150,31759,,,,,,,,,
028,0051,022,MERCEDES BENZ,Vito,121 Tourer 2.0T AT X (200cv),u$s,61960,49568,,,,,,,,,,,
068,0001,001,MINI,Cooper,Salt (122cv),u$s,,,,,,,,15500,14000,12500,,,
068,0001,046,MINI,Cooper,Pepper MT (136cv) 3Ptas.,u$s,,27500,,,,,,,,,,,
068,0001,015,MINI,Cooper,Pepper AT LCI (136cv) 3Ptas.,u$s,34900,29000,26500,24000,22000,20000,17500,16000,14500,13500,,,
068,0001,038,MINI,Cooper,Pepper Wired (136cv) 3Ptas.,u$s,37900,32500,30000,27000,24500,,,,,,,,
068,0001,002,MINI,Cooper,Chili (122cv) 3Ptas.,u$s,,,,,24000,22000,20000,,,,14500,13500,12500
068,0001,008,MINI,Cooper,S AT 3Ptas.,u$s,,,,,,,,,,,,,14500
068,0001,011,MINI,Cooper,S AT Xenon R17 3Ptas.,u$s,,,,,,,,,,,18000,16500,15000
068,0001,016,MINI,Cooper,S Pepper (184cv) 3Ptas.,u$s,,,,,,,23000,21000,18500,17000,,,
068,0001,005,MINI,Cooper,S Chili LCI (192cv) 3Ptas.,u$s,46900,41500,37500,34000,31500,26500,24000,21500,19000,17500,16000,14000,13000
068,0001,014,MINI,Cooper,S Hot MT (184cv),u$s,,,,,30000,27000,24500,22000,19500,18000,16500,15000,13500
068,0001,028,MINI,Cooper,S Hot AT (184cv),u$s,,,,,30500,27500,25000,22500,,,,,
068,0001,006,MINI,Cooper,S Hot Pepper (175cv),u$s,,,,,,,,,,,18500,17000,15500
068,0001,047,MINI,Cooper,Pepper MT (136cv) 5Ptas.,u$s,33900,28000,,,,,,,,,,,
068,0001,035,MINI,Cooper,Pepper AT LCI (136cv) 5Ptas.,u$s,36400,30000,27000,24500,22500,,,,,,,,
068,0001,037,MINI,Cooper,Pepper Wired (136cv) 5Ptas.,u$s,39900,34500,31500,28500,26000,,,,,,,,
068,0001,036,MINI,Cooper,S Chili LCI (192cv) 5Ptas.,u$s,48900,43500,39500,36000,32500,,,,,,,,
068,0001,040,MINI,Cooper,Clubman Pepper Wired,u$s,51900,41000,37000,,,,,,,,,,
068,0001,013,MINI,Cooper,Clubman S,u$s,63100,47000,42500,39000,,,,20000,18000,16500,15000,13500,
068,0001,018,MINI,Cooper,Countryman One 1.6 6MT (98cv),u$s,,,,,,,,20000,18000,,,,
068,0001,019,MINI,Cooper,Countryman 1.6 6MT (122cv) ,u$s,,,,31000,28000,25500,22500,20500,18500,,,,
068,0001,020,MINI,Cooper,Countryman S 1.6 6MT (184cv),u$s,,,,,,,,22000,20000,,,,
068,0001,027,MINI,Cooper,Countryman S Pepper 1.6 AT (184cv),u$s,,,,,,,26000,23000,,,,,
068,0001,030,MINI,Cooper,Countryman S Chili 1.6 AT (184cv),u$s,,,,36000,32500,29500,27000,24000,,,,,
068,0001,021,MINI,Cooper,Countryman S All4 1.6 6MT (184cv) ,u$s,,,,36000,32500,29500,27000,24000,21500,,,,
068,0001,029,MINI,Cooper,Countryman S All4 1.6 AT (184cv),u$s,,,43500,39500,35500,32000,29000,26000,,,,,
068,0001,025,MINI,Cooper,Countryman SD 2.0 Pepper 6MT (143cv) ,u$s,,,,34500,31500,28500,26000,23500,,,,,
068,0001,026,MINI,Cooper,Countryman SD 2.0 Chilli 6SEC (143cv),u$s,,,,36000,32000,29000,26500,24000,,,,,
068,0001,041,MINI,Cooper,Countryman F-60 Pepper MT (136cv),u$s,48300,37500,34000,,,,,,,,,,
068,0001,042,MINI,Cooper,Countryman F-60 Pepper AT (136cv),u$s,51900,40000,36000,,,,,,,,,,
068,0001,043,MINI,Cooper,Countryman F-60 S Chili AT (192cv),u$s,61300,50000,45000,,,,,,,,,,
068,0001,044,MINI,Cooper,Countryman F-60 All4 Chili AT (192cv),u$s,66900,57000,51500,,,,,,,,,,
068,0001,032,MINI,Cooper,Paceman S AT (184cv),u$s,,,,38000,34500,31500,28500,,,,,,
068,0001,033,MINI,Cooper,Paceman S All4 AT (184cv) ,u$s,,,,42500,38500,35000,31500,,,,,,
068,0001,022,MINI,Cooper,Coupé (122cv),u$s,,,,,27500,25000,22500,20500,,,,,
068,0001,023,MINI,Cooper,Coupé S (184cv),u$s,,,,32000,29000,26500,24000,22000,,,,,
068,0001,017,MINI,Cooper,Cabrio (122cv),u$s,,,38000,34500,31500,28500,26000,23500,21500,,,,
068,0001,007,MINI,Cooper,Cabrio S MT (184cv),u$s,,,,,32000,29500,28500,26500,24000,22000,20000,18000,16500
068,0001,012,MINI,Cooper,Cabrio S Steptronic (184cv),u$s,,,40500,36500,33000,30000,29000,27000,24500,22500,20500,18500,17000
068,0001,039,MINI,Cooper,Cabrio S Chili LCI (192cv),u$s,61900,49000,44500,,,,,,,,,,
068,0001,031,MINI,Cooper,Roadster S (184cv) ,u$s,,,,35000,32500,30500,27500,25000,,,,,
068,0001,010,MINI,Cooper,John Cooper Works S (211cv) 3Ptas.,u$s,,,,,40500,36500,33000,30000,27000,24500,22500,,18500
068,0001,045,MINI,Cooper,John Cooper Works S LCI (231cv) 3Ptas.,u$s,63700,53000,49000,,,,,,,,,,
068,0001,048,MINI,Cooper,John Cooper Works S (231cv) Cabrio,u$s,69400,59000,,,,,,,,,,,
068,0001,024,MINI,Cooper,John Cooper Works (211cv) Coupé,u$s,,,45000,40500,36500,33000,30000,27000,,,,,
068,0001,049,MINI,Cooper,John Cooper Works (231cv) Countryman S All4,u$s,77600,69000,,,,,,,,,,,
068,0001,034,MINI,Cooper,John Cooper Works (218cv) Countryman S All4,u$s,,,47500,43000,39000,35500,32000,,,,,,
029,0006,020,MITSUBISHI,L-200,C/Doble Sport 2.5 HPE MT (141cv),$,,,,,,,,,,356500,345000,333500,322000
029,0006,019,MITSUBISHI,L-200,C/Doble Sport 2.5 HPE AT (141cv),$,,,,,,,,,,368000,356500,345000,333500
029,0006,023,MITSUBISHI,L-200,C/Doble 2.5 DI-D MT (135cv),$,,,,,,,,,,379500,368000,356500,345000
029,0006,024,MITSUBISHI,L-200,C/Doble 2.5 DI-D AT (135cv),$,,,,,,,,,,391000,379500,368000,356500
029,0006,021,MITSUBISHI,L-200,C/Doble 3.2.DI-D HPE MT Cuero TC (165cv),$,,,,,,,,,,402500,391000,379500,
029,0006,022,MITSUBISHI,L-200,C/Doble 3.2 DI-D HPE AT Cuero TC (165cv),$,,,,,,,,,,414000,402500,391000,
029,0006,033,MITSUBISHI,L-200,C/Doble 2.4 DI-D HP MT 4WD (181cv),$,2036000,1210000,1100000,,,,,,,,,,
029,0006,034,MITSUBISHI,L-200,C/Doble 2.4 DI-D HP AT 4WD (181cv),$,2156000,1540000,1400000,,,,,,,,,,
029,0006,032,MITSUBISHI,L-200,C/Doble 2.5 HP MT STD. (178cv),$,,,,690000,644000,598000,,,,,,,
029,0006,031,MITSUBISHI,L-200,C/Doble 2.5 HP MT Cuero (178cv),$,,,,713000,667000,621000,,,,,,,
029,0006,030,MITSUBISHI,L-200,C/Doble 2.5 HP AT Cuero (178cv),$,,,,736000,690000,644000,598000,,,,,,
029,0006,029,MITSUBISHI,L-200,C/Doble 3.2 GLS 4WD MT (170cv),$,,,,529000,506000,483000,460000,,,,,,
029,0006,027,MITSUBISHI,L-200,C/Doble 3.2 CR DI-D MT Cuero (170cv),$,1676000,1100000,1000000,747500,690000,644000,598000,552000,506000,460000,,,
029,0006,028,MITSUBISHI,L-200,C/Doble 3.2 CR DI-D AT  Cuero (170cv),$,1756000,1210000,1100000,770500,724500,667000,609500,563500,517500,471500,,,
029,0009,026,MITSUBISHI,Lancer,1.6 GLXi MT 2ABG ABS (L06),$,,,,,,,,,,,184000,178250,172500
029,0009,027,MITSUBISHI,Lancer,1.6 GLXi AT 2ABG ABS (L06),$,,,,,,,,,,,187450,181700,175950
029,0009,022,MITSUBISHI,Lancer,2.0 Intense MT 4ABG Cuero (L06),$,,,,,,,,,,,,189750,184000
029,0009,023,MITSUBISHI,Lancer,2.0 GLS MT Techo 6ABG (L08),$,,,540500,494500,448500,414000,379500,345000,310500,276000,253000,230000,
029,0009,024,MITSUBISHI,Lancer,2.0 GLS AT Techo 6ABG (L08),$,,,552000,506000,460000,425500,391000,356500,322000,287500,264500,241500,
029,0009,025,MITSUBISHI,Lancer,2.0 GT AT Techo 6ABG (154cv) (L08),$,,,,,,,,,345000,310500,287500,264500,
029,0009,028,MITSUBISHI,Lancer,2.0 GT AT Techo 6ABG Cuero (154cv) (L08),$,,,,,,,402500,368000,350750,316250,,,
029,0011,013,MITSUBISHI,Montero,2.8TI GLS MT ABG TC Cuero,$,,,,,,,,,,,,,316250
029,0011,022,MITSUBISHI,Montero,3.2 DI-D GLS AT TC Cuero 3Ptas.,$,,,,,,,,,,460000,425500,356500,322000
029,0011,017,MITSUBISHI,Montero,3.2 DI-D GLS MT TC 5Ptas.,$,,,,,,,,,,,402500,368000,345000
029,0011,024,MITSUBISHI,Montero,3.2 DI-D GLS AT TC Cuero 5Ptas.,$,,,,,,,,,575000,483000,437000,368000,322000
029,0011,025,MITSUBISHI,Montero,Sport 3.2 DI-D GLS MT TC 5Ptas. (163cv),$,,,,,,,,,609500,,,,
029,0011,026,MITSUBISHI,Montero,Sport 3.2 DI-D GLS AT TC 5Ptas. (163cv),$,,,,,,,,,632500,,,,
029,0018,010,MITSUBISHI,Outlander,2.0 GLX 2WD AT (150cv),$,,,790000,747500,,,,,,,,,
029,0018,011,MITSUBISHI,Outlander,2.4 GLS 4WD AT TC (169cv),$,1252160,1138500,1035000,920000,,,,,,,,,
029,0018,007,MITSUBISHI,Outlander,Sport 2.0 GLS 2WD MT (150cv),$,,,,,575000,529000,483000,442750,,,,,
029,0018,008,MITSUBISHI,Outlander,Sport 2.0 GLS 4WD AT (150cv),$,,,,,632500,575000,529000,483000,,,,,
029,0018,009,MITSUBISHI,Outlander,Sport 2.0 GLS 4WD AT Full (150cv),$,,,,,667000,609500,563500,506000,,,,,
029,0018,005,MITSUBISHI,Outlander,2.4 GLS 4WD AT Cuero TC (170cv),$,,,,,644000,592250,546250,494500,448500,402500,368000,,
029,0018,001,MITSUBISHI,Outlander,2.4 GLS 4WD AT Cuero,$,,,,,,,,,,,,287500,270250
029,0018,006,MITSUBISHI,Outlander,3.0 V6 GLS AT (220cv),$,,,,,,,,552000,506000,460000,414000,368000,
030,0031,001,NISSAN,350,Z,$,,,,,,,,,,,630000,600000,570000
